

Phone powered on Date =1970-03-21-12:59:06.395776
Phone Up Time(Seconds) =123
Phone Flash Version =payton-userdebug 7.1.1 NPW26.83-29 86 intcfg,test-keys
Phone boot mode =normal

TimeStamp,UpTime,dc_current_max,dc_online,dc_voltage_now,dc_present,bms_temp,bms_constant_charge_voltage,bms_charge_now_raw,bms_resistance,bms_charge_full_design,bms_current_now,bms_charge_now,bms_soc_reporting_ready,bms_charge_full,bms_capacity,bms_voltage_max_design,bms_debug_battery,bms_charge_counter,bms_voltage_ocv,bms_voltage_now,bms_battery_type,bms_cycle_count,bms_time_to_full_avg,bms_time_to_empty_avg,bms_resistance_id,bms_cycle_count_id,usb_real_type,usb_boost_current,usb_hw_current_max,usb_system_temp_level,usb_pd_current_max,usb_input_current_settled,usb_current_max,usb_typec_power_role,usb_num_system_temp_levels,usb_typec_mode,usb_input_current_now,usb_online,usb_voltage_max,usb_voltage_min,usb_voltage_now,usb_pe_start,usb_typec_cc_orientation,usb_pd_allowed,usb_pd_active,usb_ctm_current_max,usb_pr_swap,usb_present,main_fcc_delta,main_input_current_settled,main_current_max,main_input_voltage_settled,main_constant_charge_current_max,main_voltage_max,usbeb_current_max,usbeb_online,usbeb_present,wireless_system_temp_level,wireless_current_max,wireless_num_system_temp_levels,wireless_online,wireless_present,battery_age,battery_temp,battery_voltage_qnovo,battery_step_charging_step,battery_dp_dm,battery_charger_temp_max,battery_battery_charging_enabled,battery_input_suspend,battery_system_temp_level,battery_set_ship_mode,battery_rerun_aicl,battery_charger_temp,battery_input_current_limited,battery_current_now,battery_parallel_disable,battery_charge_done,battery_charge_rate,battery_charge_type,battery_capacity,battery_health,battery_num_system_temp_levels,battery_constant_charge_current_max,battery_status,battery_voltage_max,battery_voltage_now,battery_die_health,battery_technology,battery_step_charging_enabled,battery_present,battery_current_qnovo,pc_port_online,
1970-03-26-01:37:59.099538,133278,500000,0,0,0,230,4389899,-967015,172362,3039000,19531,0,1,3039000,90,4400000,0,1508171,4223151,4221668,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5717,53367,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,90,Good,6,3000000,Discharging,-22,4221668,Cool,Li-ion,0,1,-22,0,
1970-03-26-02:38:57.488245,136937,500000,0,0,0,230,4389899,-990520,173095,3039000,19531,0,1,3039000,90,4400000,0,1484665,4218268,4217518,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5720,53367,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,19531,0,0,None,N/A,90,Good,6,3000000,Discharging,-22,4217518,Cool,Li-ion,0,1,-22,0,
1970-03-26-02:51:11.609689,137671,500000,0,0,0,230,4389899,-995064,172362,3039000,20996,0,1,3039000,90,4400000,0,1480121,4218268,4216297,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,5720,53367,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20996,0,0,None,N/A,90,Good,6,3000000,Discharging,-22,4216297,Cool,Li-ion,0,1,-22,0,
1970-03-26-03:11:09.290247,138868,500000,0,0,0,230,4389899,-1003379,174560,3039000,26855,0,1,3039000,89,4400000,0,1471806,4216315,4212879,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6438,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,26855,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4212879,Cool,Li-ion,0,1,-22,0,
1970-03-26-04:05:54.866822,142154,500000,0,0,0,230,4389899,-1024163,170410,3039000,20019,0,1,3039000,89,4400000,0,1451022,4212408,4211903,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6439,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4211903,Cool,Li-ion,0,1,-22,0,
1970-03-26-05:07:10.853099,145830,500000,0,0,0,230,4389899,-1047372,172606,3039000,20019,0,1,3039000,89,4400000,0,1427813,4209967,4208485,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6441,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4208485,Cool,Li-ion,0,1,-22,0,
1970-03-26-05:45:21.928987,148121,500000,0,0,0,230,4389899,-1061741,171874,3039000,149413,0,1,3039000,89,4400000,0,1413444,4208014,4191883,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6454,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,149413,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4191883,Cool,Li-ion,0,1,-22,0,
1970-03-26-06:16:38.607650,149998,500000,0,0,0,230,4389899,-1073707,173828,3039000,20019,0,1,3039000,89,4400000,0,1401478,4204596,4205311,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,6444,52860,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20019,0,0,None,N/A,89,Good,6,3000000,Discharging,-22,4205311,Cool,Li-ion,0,1,-22,0,
1970-03-26-07:18:27.959318,153707,500000,0,0,0,230,4389899,-1097022,170410,3039000,20996,0,1,3039000,88,4400000,0,1378163,4200690,4199696,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,7164,52352,245000,1,USB,0,0,0,-22,0,-22,dual power role,0,Nothing attached,0,0,5000000,5000000,0,0,0,0,0,-22,0,0,0,0,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,230,-22,255,0,812,1,0,0,0,0,0,20996,0,0,None,N/A,88,Good,6,3000000,Discharging,-22,4199696,Cool,Li-ion,0,1,-22,0,

Phone powered on Date =1970-03-26-08:04:00.096080
Phone Up Time(Seconds) =69
Phone Flash Version =payton-userdebug 7.1.1 NPW26.83-29 86 intcfg,test-keys
Phone boot mode =normal

TimeStamp,UpTime,dc_current_max,dc_online,dc_voltage_now,dc_present,bms_temp,bms_constant_charge_voltage,bms_charge_now_raw,bms_resistance,bms_charge_full_design,bms_current_now,bms_charge_now,bms_soc_reporting_ready,bms_charge_full,bms_capacity,bms_voltage_max_design,bms_debug_battery,bms_charge_counter,bms_voltage_ocv,bms_voltage_now,bms_battery_type,bms_cycle_count,bms_time_to_full_avg,bms_time_to_empty_avg,bms_resistance_id,bms_cycle_count_id,usb_real_type,usb_boost_current,usb_hw_current_max,usb_system_temp_level,usb_pd_current_max,usb_input_current_settled,usb_current_max,usb_typec_power_role,usb_num_system_temp_levels,usb_typec_mode,usb_input_current_now,usb_online,usb_voltage_max,usb_voltage_min,usb_voltage_now,usb_pe_start,usb_typec_cc_orientation,usb_pd_allowed,usb_pd_active,usb_ctm_current_max,usb_pr_swap,usb_present,main_fcc_delta,main_input_current_settled,main_current_max,main_input_voltage_settled,main_constant_charge_current_max,main_voltage_max,usbeb_current_max,usbeb_online,usbeb_present,wireless_system_temp_level,wireless_current_max,wireless_num_system_temp_levels,wireless_online,wireless_present,battery_age,battery_temp,battery_voltage_qnovo,battery_step_charging_step,battery_dp_dm,battery_charger_temp_max,battery_battery_charging_enabled,battery_input_suspend,battery_system_temp_level,battery_set_ship_mode,battery_rerun_aicl,battery_charger_temp,battery_input_current_limited,battery_current_now,battery_parallel_disable,battery_charge_done,battery_charge_rate,battery_charge_type,battery_capacity,battery_health,battery_num_system_temp_levels,battery_constant_charge_current_max,battery_status,battery_voltage_max,battery_voltage_now,battery_die_health,battery_technology,battery_step_charging_enabled,battery_present,battery_current_qnovo,pc_port_online,
1970-03-26-08:04:00.399593,69,500000,0,0,0,240,4389899,-1105863,174804,3039000,-329589,0,1,3039000,88,4400000,0,1369322,4215826,4243397,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,7152,52352,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,240,-22,1,0,812,1,0,0,0,0,309,1,-294433,0,0,Normal,Fast,88,Good,6,3000000,Charging,-22,4239491,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:04:54.819673,124,500000,0,0,0,250,4389899,-1098868,174804,3039000,-482421,0,1,3039000,88,4400000,0,1376317,4218756,4271961,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3275,52352,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-482421,0,0,Normal,Fast,88,Good,6,3000000,Charging,-22,4271961,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:04:55.874033,125,500000,0,0,0,250,4389899,-1098868,174804,3039000,-482421,0,1,3039000,88,4400000,0,1376317,4218756,4271961,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3275,52352,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-468261,0,0,Normal,Fast,88,Good,6,3000000,Charging,-22,4271229,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:04:56.491136,125,500000,0,0,0,250,4389899,-1098676,174804,3039000,-468261,0,1,3039000,88,4400000,0,1376509,4218756,4271229,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,3275,52352,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-468261,0,0,Normal,Fast,88,Good,6,3000000,Charging,-22,4271229,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:05:55.471672,184,500000,0,0,0,250,4389899,-1090847,172607,3039000,-411132,0,1,3039000,89,4400000,0,1384338,4219733,4270252,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1909,52860,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-411132,0,0,Normal,Fast,89,Good,6,3000000,Charging,-22,4270252,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:06:55.635894,245,500000,0,0,0,250,4389899,-1082932,171386,3039000,-480468,0,1,3039000,89,4400000,0,1392253,4223151,4282948,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1299,52860,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-480956,0,0,Normal,Fast,89,Good,6,3000000,Charging,-22,4282703,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:07:55.742878,305,500000,0,0,0,250,4389899,-1074839,173339,3039000,-482421,0,1,3039000,89,4400000,0,1400346,4224127,4286365,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1100,52860,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-482421,0,0,Normal,Fast,89,Good,6,3000000,Charging,-22,4286365,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:08:55.953483,365,500000,0,0,0,250,4389899,-1066984,182128,3039000,-477050,0,1,3039000,89,4400000,0,1408201,4228033,4289539,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1112,52860,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-480468,0,0,Normal,Fast,89,Good,6,3000000,Charging,-22,4289783,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:09:56.111292,425,500000,0,0,0,250,4389899,-1058794,183593,3039000,-482421,0,1,3039000,89,4400000,0,1416391,4228522,4293934,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1111,52860,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-482421,0,0,Normal,Fast,89,Good,6,3000000,Charging,-22,4293934,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:10:56.484836,485,500000,0,0,0,250,4389899,-1050902,181884,3039000,-477050,0,1,3039000,89,4400000,0,1424283,4230475,4296375,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,1111,52860,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-481933,0,0,Normal,Fast,89,Good,6,3000000,Charging,-22,4296864,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:11:56.654380,546,500000,0,0,0,250,4389899,-1042807,166015,3039000,-485351,0,1,3039000,90,4400000,0,1432378,4231451,4302235,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,873,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-485351,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4302235,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:12:09.523260,559,500000,0,0,0,250,4389899,-1041100,165526,3039000,-481933,0,1,3039000,90,4400000,0,1434085,4230963,4301990,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,869,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-481933,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4301990,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:12:56.806192,606,500000,0,0,0,250,4389899,-1034875,167236,3039000,-478515,0,1,3039000,90,4400000,0,1440310,4234381,4305653,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,873,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-342773,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4290272,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:14.171456,623,500000,0,0,0,250,4389899,-1032604,181396,3039000,-481933,0,1,3039000,90,4400000,0,1442581,4233893,4305653,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,150000,0,-22,150000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-465331,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4302479,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:14.871079,624,500000,0,0,0,250,4389899,-1032412,181396,3039000,-465331,0,1,3039000,90,4400000,0,1442773,4235358,4302479,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-465331,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4302479,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:15.490077,624,500000,0,0,0,250,4389899,-1032412,181396,3039000,-465331,0,1,3039000,90,4400000,0,1442773,4235358,4302479,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-479491,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4305408,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:16.100798,625,500000,0,0,0,250,4389899,-1032215,181396,3039000,-479491,0,1,3039000,90,4400000,0,1442970,4235358,4305408,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-479491,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4305408,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:16.712600,626,500000,0,0,0,250,4389899,-1032215,181396,3039000,-479491,0,1,3039000,90,4400000,0,1442970,4235358,4305408,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-479491,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4305408,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:17.364399,626,500000,0,0,0,250,4389899,-1032215,181396,3039000,-479491,0,1,3039000,90,4400000,0,1442970,4235358,4305408,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-473632,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4304432,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:17.971152,627,500000,0,0,0,250,4389899,-1032020,181396,3039000,-473632,0,1,3039000,90,4400000,0,1443165,4235358,4304432,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,878,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-473632,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4304432,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:18.604388,628,500000,0,0,0,250,4389899,-1032020,181396,3039000,-473632,0,1,3039000,90,4400000,0,1443165,4235358,4304432,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,882,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-341308,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4290760,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:19.193270,628,500000,0,0,0,250,4389899,-1031879,180663,3039000,-341308,0,1,3039000,90,4400000,0,1443306,4235358,4290760,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,300,1,-341308,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4290760,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:19.831616,629,500000,0,0,0,250,4389899,-1031879,180663,3039000,-341308,0,1,3039000,90,4400000,0,1443306,4235358,4290760,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,300,1,-347656,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4290760,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:20.459814,629,500000,0,0,0,250,4389899,-1031736,180663,3039000,-347656,0,1,3039000,90,4400000,0,1443449,4235358,4290760,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-347656,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4290760,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:21.061376,630,500000,0,0,0,250,4389899,-1031736,180663,3039000,-347656,0,1,3039000,90,4400000,0,1443449,4235358,4290760,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-347656,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4290760,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:21.717681,631,500000,0,0,0,250,4389899,-1031736,180663,3039000,-347656,0,1,3039000,90,4400000,0,1443449,4235358,4290760,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-469726,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4304188,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:22.335712,631,500000,0,0,0,250,4389899,-1031543,180908,3039000,-469726,0,1,3039000,90,4400000,0,1443642,4235358,4304188,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-469726,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4304188,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:22.939660,632,500000,0,0,0,250,4389899,-1031543,180908,3039000,-469726,0,1,3039000,90,4400000,0,1443642,4235358,4304188,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-481933,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4305897,Cool,Li-ion,0,1,-22,1,
1970-03-26-08:13:23.552773,633,500000,0,0,0,250,4389899,-1031345,180908,3039000,-481933,0,1,3039000,90,4400000,0,1443840,4235358,4305897,2775154_lenovo_hx40sunwoda_3000mah_averaged_masterslave_feb3rd2017,1,881,53367,245000,1,USB,0,500000,0,-22,500000,500000,sink,0,Source attached (default current),414404,0,5000000,5000000,4921875,1,2,1,0,-22,0,1,0,500000,500000,5000000,2000000,4395000,500000,0,0,0,500000,0,0,0,100,250,-22,1,0,812,1,0,0,0,0,296,1,-481933,0,0,Normal,Fast,90,Good,6,3000000,Charging,-22,4305897,Cool,Li-ion,0,1,-22,1,
